File_Name	nsd_id	cocoId	HED_short	HED_long
shared0309_nsd24639.png	24638	330084	"(Foreground-view, (Item-count/1, Animal)), (Background-view, (Outdoors, Natural-feature/Ocean))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Ocean))"
shared0310_nsd24641.png	24640	330086	"(Foreground-view, (Item-count/3, Furnishing)), (Background-view, ((Human, Body), Room, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object/Furnishing)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,((Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body),Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors))"
shared0311_nsd24650.png	24649	67961	"(Foreground-view, ((Item-count, High), Ingestible-object))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Ingestible-object))"
shared0312_nsd24740.png	24739	68238	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Furnishing)))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing)))"
shared0313_nsd24741.png	24740	11373	"(Foreground-view, ((Item-count/1, Animal), ((Item-count, High), Plant))), (Background-view, (Grassy-terrain, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Grassy-terrain,Property/Environmental-property/Outdoors))"
shared0314_nsd24788.png	24787	55090	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Female, Agent-trait/Adolescent, Play)), (Item-count/1, Furnishing), (Item-count/1, Display-device), (Item-count/2, Man-made-object), (Item-count/3, Tool))), (Background-view, (Room, Furnishing, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adolescent,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Device/IO-device/Output-device/Display-device),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object),(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object/Device/Tool))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building/Room,Item/Object/Man-made-object/Furnishing,Property/Environmental-property/Indoors))"
shared0315_nsd24847.png	24846	68623	"(Foreground-view, ((Item-count/3, Animal), Grassy-terrain, Field)), (Background-view, (Plant, Outdoors, Hill, Natural-feature/Sky, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Hill,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural))"
shared0316_nsd25060.png	25059	246728	"(Foreground-view, ((Item-count/1, Car), (Item-count/1, Road), ((Item-count, High), Word), ((Item-count, High), 2D-Shape), (Item-count/1, Building))), (Background-view, (Natural-feature/Sky, Urban, Car, Building, (Human, Body)))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Car),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Navigational-object/Road),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Language-item/Word),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Geometric-object/2D-shape),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Building))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Urban,Item/Object/Man-made-object/Vehicle/Car,Item/Object/Man-made-object/Building,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body)))"
shared0317_nsd25092.png	25091	69625	"(Background-view, ((Item-count/1, (Human, Body, Male, (Face, Towards), Agent-trait/Adult)), (Item-count/1, Furnishing))), (Background-view, (Paved-terrain, Outdoors, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Towards),Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Paved-terrain,Property/Environmental-property/Outdoors,Item/Object/Man-made-object/Furnishing))"
shared0318_nsd25112.png	25111	69705	"(Foreground-view, ((Item-count/2, (Animal, Animal-agent), Collide-with), Grassy-terrain, Field)), (Background-view, (Plant, Outdoors, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,(Item/Biological-item/Organism/Animal,Agent/Animal-agent),Action/Perform/Collide-with),Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural))"
shared0319_nsd25206.png	25205	332261	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adult, Play)), (Item-count/1, Man-made-object))), (Background-view, (Outdoors, Natural-feature/Ocean, Mountain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Ocean,Item/Object/Natural-object/Natural-feature/Mountain))"
shared0320_nsd25251.png	25250	332448	"(Foreground-view, ((Item-count/1, Furnishing), ((Item-count, High), Plant))), (Background-view, (Indoors, Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Indoors,Item/Object/Man-made-object/Furnishing))"
shared0321_nsd25269.png	25268	332498	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Path))), (Background-view, (Composite-terrain, Building, Plant, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Navigational-object/Path))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Composite-terrain,Item/Object/Man-made-object/Building,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors))"
shared0322_nsd25285.png	25284	70421	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Car))), (Background-view, (Road, Grassy-terrain, Plant, Outdoors, Natural-feature/Sky, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Car))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Navigational-object/Road,Property/Environmental-property/Terrain/Grassy-terrain,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural))"
shared0323_nsd25288.png	25287	332574	"(Foreground-view, ((Item-count/1, Furnishing), (Item-count/1, Man-made-object))), (Background-view, (Furnishing, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Furnishing),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Furnishing,Property/Environmental-property/Indoors))"
shared0324_nsd25319.png	25318	332692	"(Foreground-view, ((Item-count/1, Animal), (Item-count/1, Plant))), (Background-view, (Outdoors, Rural, River, Rocky-terrain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Plant))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Rural,Item/Object/Natural-object/Natural-feature/River,Property/Environmental-property/Terrain/Rocky-terrain))"
shared0325_nsd25320.png	25319	2349	"(Foreground-view, ((Item-count/1, Animal), (Item-count/2, Furnishing))), (Background-view, (Room, Furnishing, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Furnishing))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building/Room,Item/Object/Man-made-object/Furnishing,Property/Environmental-property/Indoors))"
shared0326_nsd25372.png	25371	332875	"(Foreground-view, (((Item-count, High), (Human, Body, (Face, Away-from), Agent-trait/Adult)), ((Item-count, High), Ingestible-object), ((Item-count, High), Furnishing))), (Background-view, (Indoors, Room))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Adult)),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Ingestible-object),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Furnishing))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Indoors,Item/Object/Man-made-object/Building/Room))"
shared0327_nsd25455.png	25454	333152	"(Foreground-view, ((Item-count/3, ((Human, Human-agent), Body, Agent-trait/Adult, Play)), (Item-count/2, Man-made-object/Toy), Dirt-terrain)), (Background-view, (Outdoors, (Human, Body)))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/3,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Toy),Property/Environmental-property/Terrain/Dirt-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body)))"
shared0328_nsd25571.png	25570	71429	"(Foreground-view, ((Item-count/1, Ingestible-object), ((Item-count, High), Plant)))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Ingestible-object),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Biological-item/Organism/Plant)))"
shared0329_nsd25579.png	25578	333615	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Child, Play)), (Item-count/1, Man-made-object))), (Background-view, (Outdoors, Natural-feature/Ocean))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Child,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Ocean))"
shared0330_nsd25582.png	25581	333629	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Agent-trait/Adult, Play)), (Item-count/1, Man-made-object/Toy), Sloped-terrain)), (Background-view, (Outdoors, Mountain, Natural-feature/Sky, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy),Property/Environmental-property/Terrain/Sloped-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Mountain,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural))"
shared0331_nsd25589.png	25588	333654	"(Background-view, (Urban, Road, Car, Vehicle, Truck, Building, Plant, Outdoors, Paved-terrain, Natural-feature/Sky))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Urban,Item/Object/Man-made-object/Navigational-object/Road,Item/Object/Man-made-object/Vehicle/Car,Item/Object/Man-made-object/Vehicle,Item/Object/Man-made-object/Vehicle/Truck,Item/Object/Man-made-object/Building,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Property/Environmental-property/Terrain/Paved-terrain,Item/Object/Natural-object/Natural-feature/Sky))"
shared0332_nsd25603.png	25602	579906	"(Foreground-view, ((Item-count/1, Vehicle), (Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adult, Action/Ride)), (Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adult, Walk)), Grassy-terrain, Field)), (Background-view, (Outdoors, (Human, Body)))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult,Action/Ride)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult,Action/Move/Move-body-part/Move-lower-extremity/Walk)),Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body)))"
shared0333_nsd25694.png	25693	334011	"(Foreground-view, ((Item-count/1, (Human, Body, Male, Agent-trait/Adult)), (Item-count/1, (Human, Body, Female, Agent-trait/Adult)), (Item-count/1, Animal))), (Background-view, (Uneven-terrain))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Uneven-terrain))"
shared0334_nsd25703.png	25702	334048	"(Foreground-view, ((Item-count/1, Animal), Grassy-terrain, Field)), (Background-view, (Mountain, Natural-feature/Sky, Outdoors, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Grassy-terrain,Item/Object/Natural-object/Natural-feature/Field)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/Mountain,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Outdoors,Property/Environmental-property/Rural))"
shared0335_nsd25712.png	25711	71927	"(Foreground-view, ((Item-count/1, Boat), (Item-count/2, (Human, Body), Agent-trait/Adult), (Item-count/1, River))), (Background-view, (Outdoors, Building, Urban))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Vehicle/Boat),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body),Property/Agent-property/Agent-trait/Adult),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Natural-object/Natural-feature/River))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Item/Object/Man-made-object/Building,Property/Environmental-property/Urban))"
shared0336_nsd25742.png	25741	334208	"(Foreground-view, ((Item-count, High), Ingestible-object)), (Background-view, (Furnishing))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Ingestible-object)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Furnishing))"
shared0337_nsd25747.png	25746	72095	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, Agent-trait/Adolescent, Play)), (Item-count/2, Man-made-object/Toy))), (Background-view, (Outdoors, Grassy-terrain, Plant, (Human, Body), Natural-feature/Sky))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adolescent,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Outdoors,Property/Environmental-property/Terrain/Grassy-terrain,Item/Biological-item/Organism/Plant,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body),Item/Object/Natural-object/Natural-feature/Sky))"
shared0338_nsd25882.png	25881	334772	"(Foreground-view, ((Item-count/2, Animal), Paved-terrain)), (Background-view, (River, Plant, Outdoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,Item/Biological-item/Organism/Animal),Property/Environmental-property/Terrain/Paved-terrain)),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Natural-object/Natural-feature/River,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors))"
shared0339_nsd25907.png	25906	72715	"(Foreground-view, ((Item-count/3, Furnishing), ((Item-count, High), Book), (Item-count/3, Man-made-object))), (Background-view, (Room, Indoors))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object/Furnishing),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Document/Book),(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors))"
shared0340_nsd25960.png	25959	335063	"(Foreground-view, ((Item-count/1, ((Human, Human-agent), Body, Male, (Face, Away-from), Agent-trait/Older-adult, Play)), (Item-count/1, Man-made-object/Toy), (Item-count/1, Cone))), (Background-view, (Paved-terrain, Outdoors, Road, Plant, Urban))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,((Item/Biological-item/Organism/Human,Agent/Human-agent),Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Older-adult,Action/Perform/Play)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Toy),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Geometric-object/3D-shape/Cone))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Paved-terrain,Property/Environmental-property/Outdoors,Item/Object/Man-made-object/Navigational-object/Road,Item/Biological-item/Organism/Plant,Property/Environmental-property/Urban))"
shared0341_nsd26120.png	26119	492851	"(Foreground-view, (((Item-count, High), (Human, Body, (Face, Away-from), Agent-trait/Adolescent)), ((Item-count, High), Ingestible-object), ((Item-count, High), Furnishing))), (Background-view, (Furnishing, Indoors,  Room, Book, Photograph))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,(((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,(Item/Biological-item/Anatomical-item/Body-part/Head/Face,Relation/Directional-relation/Away-from),Property/Agent-property/Agent-trait/Adolescent)),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Ingestible-object),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Furnishing))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Furnishing,Property/Environmental-property/Indoors,Item/Object/Man-made-object/Building/Room,Item/Object/Man-made-object/Document/Book,Item/Object/Man-made-object/Media/Visualization/Image/Photograph))"
shared0342_nsd26128.png	26127	335688	"(Foreground-view, ((Item-count/1, Desktop-computer), (Item-count/1, Keyboard), (Item-count/1, Computer-mouse), (Item-count/3, Furnishing))), (Background-view, (Room, Indoors, Photograph, Pen, Furnishing, Notebook))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Device/Computing-device/Desktop-computer),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Device/IO-device/Input-device/Keyboard),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,Item/Object/Man-made-object/Device/IO-device/Input-device/Computer-mouse),(Property/Data-property/Data-value/Quantitative-value/Item-count/3,Item/Object/Man-made-object/Furnishing))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Item/Object/Man-made-object/Building/Room,Property/Environmental-property/Indoors,Item/Object/Man-made-object/Media/Visualization/Image/Photograph,Item/Object/Man-made-object/Device/Assistive-device/Writing-device/Pen,Item/Object/Man-made-object/Furnishing,Item/Object/Man-made-object/Document/Notebook))"
shared0343_nsd26164.png	26163	335824	"(Foreground-view, ((Item-count/2, (Human, Body, Male, Agent-trait/Adult)), (Item-count/1, (Human, Body, Female, Agent-trait/Adult)), ((Item-count, High), Man-made-object/Toy))), (Background-view, (Sloped-terrain, Plant, Outdoors, Natural-feature/Sky, Rural))"	"(Property/Sensory-property/Sensory-presentation/Visual-presentation/Foreground-view,((Property/Data-property/Data-value/Quantitative-value/Item-count/2,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Male,Property/Agent-property/Agent-trait/Adult)),(Property/Data-property/Data-value/Quantitative-value/Item-count/1,(Item/Biological-item/Organism/Human,Item/Biological-item/Anatomical-item/Body,Property/Agent-property/Agent-trait/Sex/Female,Property/Agent-property/Agent-trait/Adult)),((Property/Data-property/Data-value/Quantitative-value/Item-count,Property/Data-property/Data-value/Categorical-value/Categorical-level-value/High),Item/Object/Man-made-object/Toy))),(Property/Sensory-property/Sensory-presentation/Visual-presentation/Background-view,(Property/Environmental-property/Terrain/Sloped-terrain,Item/Biological-item/Organism/Plant,Property/Environmental-property/Outdoors,Item/Object/Natural-object/Natural-feature/Sky,Property/Environmental-property/Rural))"
